chbr	-0.0134293	0.0787011	0.0153305	0.134499	0.0137887	-0.0692228	0.00755405	-0.0639391	-0.0640479	0.0138058	0.112179	-0.0252106	0.00980577	-0.0459612	0.0411229	0.0423139	-0.00133675	0.0952571	0.0532998	-0.0533604	-0.0551905	0.0218864	-0.0419405	0.082424	-0.0299425	0.0378867	-0.0307031	0.0102913	-0.037455	0.0444179	0.0274896	-0.0952849	0.0119587	0.0976517	-0.144398	0.0471922	-0.055447	-0.00629749	-0.128848	-0.0707908	0.01792	0.0359328	0.00914448	0.0218791	-0.0389976	-0.105746	-0.0668926	-0.0997991	0.000706482	-0.0293614	0.0036641	0.0447936	-0.125212	0.0998242	-0.00588251	-0.0210442	-0.0197901	0.0686898	-0.0298685	-0.0455363	0.0535906	-0.0376038	-0.0441637	0.00985244	0.0429445	-0.113326	0.0165447	0.0152503	-0.0673981	0.0270508	-0.0483057	0.00879815	-0.0381679	0.0755237	0.123716	0.0144188	0.0510153	-0.0838319	0.0327571	-0.0827719	-0.0231993	-0.102956	0.000235545	0.0473251	0.114459	0.0516848	-0.0650778	-0.0055808	-0.0653597	-0.0497913	0.0912032	0.112565	-0.049395	0.0301878	-0.0972925	-0.137293	-0.0852717	0.15415	-0.0189354	-0.124545
cbl	-0.1068	0.0848193	-0.0389147	0.144804	0.0501618	0.032401	0.0323653	0.00808457	0.0108712	-0.000526089	0.0525579	-0.0205749	0.000159549	0.0624436	-0.0164677	-0.00954123	0.0204578	-0.0321299	-0.0586167	0.0338517	0.0726811	-0.0382091	-0.0531923	-0.0245912	-0.0974068	0.00578485	0.0256808	-0.0651865	-0.0204859	0.00763729	0.198442	0.11256	-0.0480924	0.00118277	-0.0320354	0.0922566	-0.126118	0.102284	0.0408576	0.0834472	-0.0260523	0.0267667	0.07422	-0.0866358	0.000628354	0.0249384	-0.110457	0.128705	0.0635036	0.00465933	-0.00943141	-0.0961425	-0.0824777	0.00853384	-0.142704	-0.0776758	0.181596	0.118215	0.115508	-0.099163	0.0744747	-0.0483402	0.0475604	-0.061424	0.116776	0.0577068	0.125707	0.13998	-0.0696292	-0.0599338	-0.142389	0.0704511	0.00695335	0.0548241	0.116605	0.0359588	-0.00604058	-0.0447428	0.0165813	-0.0261663	0.0383236	-0.0796028	-0.022395	0.109989	-0.0348765	0.106216	-0.0622756	-0.023838	0.0180771	-0.0563724	0.0430307	0.0304782	0.0723912	0.0435122	-0.0195549	0.108303	0.139596	-0.0808017	-0.0105849	-0.0158671
csgg	0.00850484	-0.0177453	0.0305023	0.00764146	0.0131554	0.032521	0.0266287	0.0199644	0.0865485	-0.0800211	0.00218641	-0.0589995	0.0132378	-0.117877	0.0231333	-0.0719153	0.116399	0.0120042	0.00224915	-0.0325351	-0.0398901	-0.0141325	-0.104089	-0.049557	-0.0972506	0.0378898	-0.0541953	-0.0256934	0.000712067	0.00623172	-0.0775184	-0.118511	-0.0487507	0.0558318	0.142019	-0.0732463	-0.00310106	-0.0276781	0.0357651	0.0109777	-0.11858	0.0757467	-0.110038	-0.0218847	-0.119038	-0.000746065	-0.0206193	0.0533287	0.131143	0.0622784	0.0203467	-0.0456191	-0.0229966	0.0817215	-0.128929	-0.052477	-0.0685074	-0.059023	0.0716307	0.0277329	0.0433091	-0.00177675	-0.036072	0.051625	-0.0951582	0.0680261	0.0444679	0.0245069	0.0188094	-0.0120532	0.0765409	0.0530382	0.0291368	-0.105371	-0.0407968	0.0497739	-0.0219503	-0.0122395	-0.0979423	0.0194166	0.0465344	-0.0649633	0.0762595	0.0100746	0.0270568	0.0106817	-0.0874896	0.00668437	-0.0689632	0.0159811	-0.0215436	-0.0481527	0.00519753	0.0693198	0.0504031	-0.143611	0.0987919	0.0752151	-0.0946758	-0.0435622
glpr	-0.0844109	-0.0129529	-0.0894784	0.00644859	-0.0441946	-0.0249833	-0.114243	-0.0811468	-0.0137724	-0.0554706	-0.0975305	0.0729269	-0.084783	-0.0720745	0.0293215	-0.0706562	-0.181983	0.000238957	-0.0143727	0.00521436	-0.0601849	0.0957704	0.0416755	0.23043	-0.0353012	0.107725	0.182541	0.0197337	-0.0938041	0.18247	0.0831937	-0.0758793	-0.117089	0.00777917	0.0116538	-0.00755354	-0.10782	-0.069809	-0.125301	-0.046404	0.00885123	-0.020189	0.188101	0.062533	-0.0561052	-0.0230507	-0.0231748	-0.0918411	-0.0817341	0.139185	-0.00206861	0.0980115	-0.0345396	0.150109	0.0504538	-0.159183	0.0872975	0.117879	-0.144787	-0.0615934	0.00438845	-0.0673053	0.0418517	-0.0525137	-0.0671353	-0.0245705	-0.0928955	-0.0303363	-0.0644295	-0.12843	0.00742846	0.0169447	-0.0454204	0.0470243	0.0364907	-0.00396057	0.133522	0.104094	0.0736208	0.0510091	-0.107762	-0.0118452	-0.0440081	-0.0551617	-0.0619879	0.0109224	-0.0814171	0.079197	-0.0766778	0.0179991	-0.0189206	0.176704	0.040546	-0.0631803	0.0156235	0.0642799	0.060562	-0.0298235	-0.0455603	0.0770441
caif	0.0246075	0.0248306	-0.0200922	0.112212	0.0522033	0.0238103	0.0339702	-0.0301021	-0.00513129	0.0128768	0.0316744	0.0634295	-0.0310523	-0.0211247	0.023061	0.0675756	-0.0588472	0.0843949	0.0289363	-0.0413672	-0.0416622	-0.000457662	-0.0554505	-0.0160984	0.0776981	0.0899844	-0.0306842	-0.000189328	-0.13404	0.0380973	0.120129	0.00960222	-0.0710771	-0.0289392	-0.0569053	0.0745942	-0.033484	-0.0371126	0.0903034	-0.0170942	-0.0212341	0.0449561	0.0567655	0.0715547	0.0316501	-0.0886605	-0.025048	-0.146076	0.0167359	0.139508	-0.00159957	0.0495265	-0.106069	0.114197	0.0264156	-0.0301798	0.136429	0.0573502	0.0722103	-0.0299458	-0.0159456	-0.00489097	-0.0763372	-0.065023	-0.141853	0.0177838	-0.0165674	-0.143996	-0.0388776	0.0185556	-0.0325166	0.0288782	0.0840251	-0.047101	0.0419361	0.0205498	-0.161794	0.0662187	0.0213756	-0.0403646	0.0607689	-0.0743736	0.0833464	0.00702688	0.0299669	-0.0323062	0.0316046	0.0915072	-0.0539848	-0.00207316	0.0469857	-0.0325132	-0.128879	0.0295143	-0.040949	0.0364726	-0.0431181	0.07854	-0.0156312	0.010857
csgf	0.0103712	-0.0450413	0.024562	0.0121889	0.0208124	0.0213007	0.0196174	0.0140031	0.0834272	-0.0789675	-0.000804329	-0.0574174	-0.00242623	-0.120328	0.0145065	-0.0762236	0.114142	0.0324704	0.00408196	-0.0269911	-0.0473496	-0.00426459	-0.0981107	-0.0584201	-0.104262	0.0372484	-0.0694511	-0.0322763	0.000372529	0.0096738	-0.0649682	-0.123787	-0.0568501	0.0439943	0.149255	-0.0920803	-0.00801437	-0.0250837	0.0297683	0.00814955	-0.128519	0.0788976	-0.113301	-0.0206352	-0.117037	-0.00865677	-0.0151444	0.0378629	0.133139	0.0628749	0.0212953	-0.0528298	-0.0170783	0.0739305	-0.112792	-0.0508017	-0.0784369	-0.058746	0.0555883	0.037645	0.0430529	0.00368514	-0.0543169	0.0468468	-0.10658	0.0556166	0.0338471	0.00352053	0.0150113	-0.0190521	0.0871071	0.0502848	0.0113008	-0.121049	-0.0387636	0.054389	-0.0193767	-0.0197111	-0.0901476	0.0131709	0.0468164	-0.0611265	0.0818456	-0.00444258	0.0239791	0.0142672	-0.0980822	0.0144965	-0.055647	0.027638	-0.00559879	-0.0815871	0.0116347	0.0575089	0.0544355	-0.148428	0.098915	0.0852728	-0.103994	-0.0358303
csge	0.0165498	-0.0152835	0.028674	0.00398524	0.0142651	0.0332112	0.0120782	0.0150974	0.0917403	-0.0880565	0.0137336	-0.0555072	0.0228728	-0.110716	0.029015	-0.0681605	0.111812	0.0154221	-0.00311157	-0.0208608	-0.029537	-0.018449	-0.0931297	-0.0441411	-0.104549	0.0459253	-0.0410439	-0.0055062	0.00628054	0.00755418	-0.0741573	-0.118242	-0.0371291	0.0820458	0.155493	-0.077677	0.000831856	-0.0274123	0.0442717	0.00907919	-0.112477	0.0824491	-0.109534	-0.0157646	-0.122268	0.00246956	-0.0261116	0.0666348	0.138887	0.0579625	0.00667907	-0.0446173	-0.023539	0.0726369	-0.110904	-0.0560113	-0.0687036	-0.0665433	0.053748	0.0440906	0.0449778	-0.00982062	-0.030909	0.0395507	-0.0894434	0.0572189	0.0324924	0.0276358	0.0222022	0.00843054	0.0771058	0.0512601	0.0206361	-0.10588	-0.0477888	0.0365499	-0.0305996	-0.0104596	-0.0817103	0.0305871	0.0418072	-0.0635859	0.0832382	0.00803114	0.0213777	-0.00289492	-0.0807918	0.0192799	-0.0544848	0.016731	-0.0153032	-0.062693	-0.00536628	0.0683313	0.0562317	-0.14074	0.089476	0.0716229	-0.0891083	-0.0291187
nagc	-0.0523367	0.0876676	0.0540918	0.113802	0.0179595	-0.033704	0.0258365	0.0265991	-0.080463	-0.030359	-0.0122979	-0.0878024	0.0770795	-0.046631	-0.0423961	-0.00446945	0.121201	-0.0623115	-0.0430771	0.0164031	0.0361956	-0.00730391	-0.0886936	0.104534	0.0215683	0.0903214	0.0562899	0.0863599	0.0664605	0.0819822	-0.0202811	0.0294289	-0.0266405	-0.0615453	0.0131622	0.0243616	-0.227402	0.0863841	0.047424	-0.078823	-0.14336	-0.0966608	0.0380656	0.135988	0.0328888	-0.0232212	0.136619	0.0209151	0.0213936	0.0201582	-0.00371769	0.0770612	-0.160024	-0.0373562	-0.0752364	0.0545345	-0.00821259	-0.0120011	0.0207351	-0.0520134	-0.0476273	-0.18533	0.100392	-0.0104679	-0.063541	-0.00124797	0.0568469	-0.0385592	0.121248	-0.00832789	-0.0412032	0.0893753	0.00463724	-0.0255926	0.0417197	0.123691	-0.0674688	0.0484362	-0.0685777	-0.0289433	0.0167741	-0.191491	-0.0529079	0.0615236	-0.016395	0.0157478	0.0443425	-0.11431	0.149786	-0.0595372	-0.10013	0.0530241	-0.113039	-0.0634731	0.0219628	-0.0092904	0.0161207	-0.0446631	-0.135309	-0.0389872
sgrr	0.113326	-0.037158	0.0442756	0.124313	-0.0237667	-0.0422117	0.023425	-0.1114	-0.0719882	-0.0268221	-0.0441956	-0.0524827	0.0401684	0.06082	0.00503046	0.0737642	0.00577663	-0.143553	-0.0856224	-0.0804957	0.0709383	-0.0358225	-0.0302641	0.00554698	0.0602523	0.0736177	-0.0214851	-0.0217207	-0.0764152	-0.058106	-0.0342726	-0.0452581	-0.0632946	-0.137168	-0.0334733	-0.104792	-0.0687787	-0.084399	-0.0927957	-0.104049	0.120209	-0.0419066	0.0146241	0.0685183	-0.0293306	0.0980513	0.0439068	-0.0525651	0.0165408	0.165729	-0.0413634	0.0949762	-0.110661	0.0183382	-0.127875	-0.00904513	0.0690349	0.0416019	-0.0148288	-0.0680952	-0.0743023	-0.0725402	-0.112663	-0.0597688	-0.108033	-0.0133508	0.0993371	-0.0661124	0.0974333	-0.0101427	0.121181	0.064784	0.00875017	-0.00719287	0.248956	-0.0156041	0.142844	0.0179689	-0.00899981	-0.0910363	-0.01011	-0.0586803	-0.00728977	-0.0247398	0.0169674	0.0953065	0.104495	0.112051	-0.00414189	-0.0364501	0.0183607	-0.00658169	0.0253562	-0.0664862	-0.054267	-0.0405706	0.0309718	0.0300951	-0.0616052	-0.00810201
tyrr	0.0446646	0.156242	0.0868855	-0.0257264	0.0248757	0.0395649	0.0710364	0.0605092	-0.0754132	0.00645997	0.0865425	-0.0269161	0.158444	-0.0682532	0.0873012	0.033443	-0.181233	-0.102218	-0.0393672	-0.00959105	-0.00146922	0.0414855	0.129536	0.116032	0.0215985	-0.0504835	-0.00618421	-0.144517	-0.0440444	-0.0223542	-0.0183275	0.119097	0.105412	-0.0108715	-0.0546084	0.042889	-0.0925102	0.000307167	0.100617	-0.0535167	-0.00140746	-0.0313377	0.00594892	0.0673801	-0.0162335	-0.000492789	0.000715933	0.0635304	0.00225007	-0.0956273	-0.0387071	-0.0180084	-0.09492	-0.0160901	-0.0589016	-0.0230834	0.0965659	-0.0226808	0.0994786	0.0509097	0.0336688	-0.102971	0.0543773	-0.00191719	-0.132513	-0.0544885	-0.0317732	0.101234	-0.012841	-0.0275188	0.0144324	-0.0341087	0.0734224	-0.0659551	-0.0521472	0.0664846	-0.0741254	0.00309434	0.0439074	-0.0352627	0.0477902	0.0447935	0.0394758	-0.0288244	-0.0761057	-0.0757278	-0.112626	0.0730842	-0.011736	-0.0234412	0.0935385	-0.0641065	-0.000656291	-0.138097	-0.0397708	0.0722384	0.0482984	0.023786	0.0853988	0.067974
gade-rcsb	0.0482598	-0.0487793	-0.0329007	0.0457176	-0.138468	-0.065267	0.141109	0.080603	0.0174464	0.0185534	0.0161194	-0.0484539	0.0520811	0.0376914	-0.0859372	0.000913069	-0.0245344	0.143192	-0.041291	-0.0305142	0.0502654	0.153618	0.0670538	-0.0292114	0.150977	0.0422127	-0.193821	-0.00339668	-0.0165516	0.0491213	0.102742	0.126486	-0.0512554	-0.0278174	-0.0149388	-0.0526448	0.0606659	-0.0652423	-0.0504343	-0.0246637	0.0372579	-0.113422	0.0372266	0.0239561	-0.0909896	-0.104987	0.0928727	-0.118676	0.0783921	-0.0447273	0.135839	0.0141044	-0.0615696	-0.0936312	0.134726	0.067651	0.159769	-0.0949668	0.0641758	-0.0853304	0.0457439	0.0440672	0.00648995	-0.0163822	-0.0963899	0.0507689	0.1015	-0.183677	-0.0017997	-0.116484	0.130632	-0.134285	-0.06495	-0.0541325	0.045338	0.0630856	-0.0964578	-0.146552	-0.0380205	-0.0573922	-0.0312475	-0.124972	-0.00446768	0.116725	-0.00102151	0.0619827	0.0315499	0.109241	-0.0443004	-0.141266	-0.0243692	0.0450554	0.135864	-0.0125948	-0.167115	0.0384986	0.105139	0.116942	-0.0532801	-0.0592238
rcda	0.151324	0.0147324	-0.0456017	0.0858973	-0.00859315	-0.0802895	0.071806	-0.0170774	0.0184858	-0.0136172	0.00371347	-0.07183	-0.0410299	-0.102013	0.0670901	0.0261987	0.0648015	0.0441557	-0.00400996	-0.0801983	-0.043432	0.0295297	0.0704632	0.0597833	-0.109254	0.14693	0.105025	-0.0820033	-0.0822316	0.114733	0.0352282	-0.0491389	-0.194046	-0.0314938	-0.105511	0.0126513	-0.0242757	0.0772718	-0.0881549	0.079221	-0.089815	-0.00359708	-0.102338	0.0905236	-0.0410033	-0.0664524	-0.0074719	0.00558957	0.0941153	0.0460173	0.0478802	0.0343801	-0.0220171	0.0184173	0.0594386	0.107872	-0.0404769	0.0503299	0.0407811	-0.0560008	-0.0244326	0.0071957	0.0596994	0.0595593	-0.0183426	0.100631	0.0477563	0.0499846	-0.0286001	-0.0330154	0.0482019	-0.0325408	0.143547	-0.0888915	0.0670603	-0.00574895	0.0170266	-0.0955318	-0.121785	0.067688	-0.00572417	0.0508032	0.114373	-0.0571432	-0.0240272	0.00485008	-0.0836539	0.0871268	0.0832678	-0.0310767	0.0759088	-0.0478035	0.0446269	-0.0677092	-0.0735829	0.0493373	0.0372736	-0.0411033	-0.100705	0.0562105
adiy	-0.105506	0.0115906	0.0409178	0.103835	-0.093665	-0.0872126	-0.0260856	0.0948121	-0.0207238	-0.0147625	-0.00463361	-0.00253355	-0.0386057	-0.081947	-0.0488856	-0.0610894	-0.0693867	0.0491769	-0.0089695	-0.0570681	0.0282786	0.141352	0.182419	0.103866	0.07768	0.0126036	0.0295547	-0.00516538	-0.0586865	-0.0329752	0.123472	0.207653	-0.0251668	-0.0714008	-0.129351	-0.0267869	-0.0180783	0.000617664	-0.0518842	0.0890923	-0.0143029	-0.0709346	-0.0244673	0.0860721	-0.0692203	-0.0585851	0.00550678	-0.0487114	-1.90802e-05	0.0303955	-0.0147576	0.0204418	-0.056644	0.0203669	0.113913	0.0062888	0.24919	0.070095	-0.00399487	-0.0306999	-0.0240847	0.191018	0.0331813	-0.146336	0.0445623	0.0558079	-0.0672374	0.0613814	0.0324103	-0.0568304	0.0433664	-0.0361451	0.0408051	-0.0135871	-0.0342648	0.0788603	-0.0894375	-0.107818	-0.075298	0.0457114	0.00961853	-0.121172	-0.0106795	0.107607	-0.0652793	0.0430158	0.0729023	0.130387	0.01948	0.0350238	0.0324963	-0.0060971	0.125184	-0.0349343	0.0152922	-0.100638	0.138334	0.0669526	-0.0216344	0.116248
nrdr	-0.0575665	-0.00631472	0.0368652	0.0460158	0.0694521	0.0749872	-0.0360956	0.0102975	-0.0330357	0.0150306	-0.147596	0.000218926	-0.112124	-0.150775	-0.163806	0.0198395	0.0555467	0.0546793	-0.0311471	0.0671253	0.151304	0.0566037	-0.108332	0.00206591	-0.0722196	-0.0364792	-0.0596053	0.0420807	-0.013357	0.12642	0.0308694	0.0118322	0.0482012	-0.0869229	0.0396382	0.0211219	-0.00659917	-0.131051	0.00185583	-0.113758	-0.0224994	0.132883	-0.153752	0.0214478	0.0754048	0.0477042	0.01866	-0.122562	-0.00988431	-0.0347528	0.036554	0.0871393	-0.145807	-0.0466266	-0.0633387	0.0188547	0.11188	-0.0256688	0.0425934	-0.108302	-0.118448	0.0460085	-0.117619	-0.0511427	-0.156652	0.0476627	-0.0804507	-0.0671443	-0.0614861	0.00935283	0.0529824	0.0686783	0.0543498	0.0219465	0.138155	0.0968008	0.0319408	-0.0327996	-0.00679298	-0.0722374	-0.0352696	0.00587767	-0.123483	-0.122227	-0.0883051	-0.0487783	0.00352147	-0.00681944	-0.132129	0.0210777	0.0749803	-0.108554	-0.0656416	0.0242826	-0.0628968	0.0819978	-0.133959	0.0200452	-0.138082	0.135935
mqsa	0.0461851	0.0722254	-0.0254235	0.0197172	-0.0176541	0.0758323	0.0564218	0.0778296	-0.0295087	-0.0352758	0.0647404	0.0444583	-0.0256323	-0.0512777	0.135018	-0.0952168	0.174178	-0.0363033	0.0465843	-0.0225795	-0.0589842	0.0717164	-0.126247	0.157677	-0.0813161	0.134122	0.0526226	-0.0185669	-0.0625009	0.0798227	-0.0804312	-0.0374282	-0.210984	0.0464742	0.0106576	-0.0174518	-0.00621917	0.110595	0.0224134	0.0666295	-0.048355	-0.0340003	0.00984858	0.106535	-0.149417	-0.104458	-0.160532	0.0364977	0.0806927	0.0915878	0.136925	-0.0424376	0.0175537	-0.0199409	0.006278	0.0249032	0.0211712	0.0645728	0.232535	-0.124867	0.0496649	0.11361	0.0201281	-0.00704507	-0.0303336	0.0837495	-0.0289795	0.0516655	0.0219087	-0.0345632	0.0505588	0.0931121	0.146795	-0.177226	-0.0186989	0.197748	-0.078687	0.0845604	-0.174261	-0.0541981	-0.0161407	-0.0158331	0.0696062	-0.0708	-0.128017	-0.0143873	-0.104537	-0.0601117	-0.0563177	-0.024222	0.107077	0.0242792	0.0455578	-0.0420937	-0.0360846	-0.155672	-0.0701598	-0.0527237	-0.123507	0.0610925
arac	-0.00370296	-0.175257	0.019872	-0.180434	0.0145959	0.0804247	-0.0102143	-0.108509	0.0346233	-0.00506172	0.0407519	0.0312728	0.0341452	0.00826463	-0.00942027	0.089029	-0.0121289	-0.0720128	-0.142694	0.0684704	0.0653197	0.0985517	0.0584895	-0.0538375	0.0657771	0.115729	0.0442093	0.0500238	-0.127025	-0.0937658	0.104707	-0.130081	-0.0122654	-0.0118753	0.11639	0.0763444	-0.0712623	-0.145448	-0.0350277	-0.0794479	0.103316	0.165653	0.0719079	-0.0365809	-0.0434788	-0.0445547	-0.0987204	-0.0536236	-0.0558465	0.0590302	-0.0703577	-0.0516526	0.0336168	-0.0134327	0.164225	-0.073301	0.0628921	0.149242	-0.144998	0.0151914	-0.0105243	-0.08513	-0.0116599	-0.0822207	-0.0442069	-0.0563656	-0.0601392	0.0635069	-0.0838992	-0.00990896	0.0892865	0.0353023	0.0503319	0.0501077	-0.126418	0.0187356	0.164442	0.0769062	0.103477	0.0612929	0.110405	-0.0398601	-0.122765	0.02363	-0.104397	-0.107656	-0.17127	0.179666	0.0200653	0.107247	0.0744223	0.0457746	-0.175322	0.0176131	-0.070498	0.038514	0.0278624	-0.0768139	0.0481009	-0.165416
mata	-0.0108054	-0.0761135	0.00595426	0.135979	0.0490603	-0.036688	0.0670119	0.15147	0.027032	-0.00360205	-0.119974	0.0614299	0.0422694	0.0366702	0.0362795	-0.0120206	0.118813	-0.220847	-0.0436651	0.00106366	-0.0241592	-0.0126754	0.0331935	0.0183171	0.0186258	0.12143	-0.151217	-0.104692	-0.0705708	0.030046	-0.096952	-0.0889632	0.00377268	0.0146946	0.0338281	-0.0843053	-0.109953	-0.040905	-0.156903	-0.0883612	-0.0412956	0.0462139	0.0893868	-0.165519	-0.148017	-0.0936107	-0.140751	-0.0334782	0.170772	0.100686	-0.0429317	-0.0607017	-0.206706	0.088351	-0.0252177	-0.0774423	0.00772708	0.112562	-0.0743399	-0.0151408	-0.0137475	0.00669674	0.00920087	-0.184429	-0.199213	-0.0587317	-0.0920427	0.00886504	0.0449823	-0.0561843	0.00308842	-0.102583	-0.0188976	0.016418	-0.00778859	0.216113	0.0222388	-0.0593103	-0.0334325	-0.192684	0.054386	-0.100607	-0.139252	0.0646274	-0.0372152	0.0408311	0.0577623	0.112892	0.0338535	0.104602	0.0176732	-0.183144	0.0896173	-0.0290604	-0.0164309	-0.0531529	-0.0966981	0.0808619	-0.0213083	-0.0909858
galr	-0.00761919	0.00822094	0.165719	0.0125183	-0.0281579	0.0883947	-0.00377031	0.0228977	-0.100611	-0.0149677	-0.0640661	-0.0808892	-0.0417537	0.0391909	0.044608	0.0416578	0.0564084	-0.0309128	0.0244672	-0.0749853	-0.0830072	0.0682433	0.0321598	-0.0831634	-0.0427522	0.0527698	0.0830707	0.087169	0.0484614	0.16762	0.0686955	-0.0109578	-0.019214	0.00482353	-0.105872	0.134058	-0.00971929	0.0239256	0.0966213	0.0565189	0.0816382	0.0566645	0.0729252	0.0333126	0.0387619	0.0539453	0.00369476	0.0242514	0.00780496	-0.0698304	-0.0273107	-0.131798	-0.116376	-0.143258	0.108628	-0.116765	0.184237	0.0525156	0.0169338	-0.000186675	-0.0564682	0.1339	0.081911	0.0165084	-0.0977976	0.0604883	-0.0577678	-0.0282641	0.0228118	-0.0423713	-0.08371	0.0201643	0.131048	-0.0523271	0.0280513	-0.0473413	0.0341228	-0.0184003	0.0332655	-0.028976	-0.0584856	-0.0686997	0.0414837	-0.0296615	0.0359401	-0.0189862	-0.051771	0.15137	-0.128602	-0.089597	-0.051533	0.0502836	-0.0321613	-0.04187	-0.0176826	0.0396879	0.104398	-0.00773116	0.0146697	-0.0615764
pgrr	-0.00529023	0.00564336	0.0190732	-0.0235075	0.0248524	-0.0422907	0.0708945	0.028098	-0.00580341	0.106695	0.0554424	-0.154556	0.0924124	0.0482614	0.00703991	0.0622151	0.00765983	-0.0464301	-0.0535421	-0.0689422	-0.0125302	-0.0165893	0.0244035	0.0731609	-0.0916261	-0.100227	0.00718211	0.0163666	-0.0243968	0.0589709	0.0167744	0.0416164	-0.273949	0.0059657	-0.130007	0.157902	-0.177753	-0.0565623	-0.0713055	-0.0540873	-0.0502377	0.0719893	-0.0144993	-0.0295978	0.0231342	-0.0894265	-0.102669	-0.00390147	-0.0292346	0.086777	-0.0677632	0.0713556	-0.0450168	-0.0208897	0.0601065	-0.131378	0.125179	-0.0198868	0.0129149	-0.10307	-0.00768873	-0.0313947	-0.0395638	0.0834349	-0.143016	-0.0656528	0.105155	-0.0132433	0.0221246	0.0265959	-0.0208495	-0.0723946	-0.0230798	0.0293262	-0.0547043	0.0435515	-0.0332204	-0.022263	0.0363024	-0.0683756	-0.157518	0.0108561	0.0820256	0.0391709	0.00635567	-0.0647489	0.0152976	-0.0243313	0.0947923	-0.0556881	0.107198	0.0727376	0.0880047	-0.072678	-0.191777	0.0272914	-0.0475051	-0.0401543	-0.0493413	-0.0444924
puur	0.0482241	0.0473551	-0.018871	0.091762	-0.00516964	-0.068201	0.0887085	0.00979264	-0.0714751	0.0228412	-0.0464934	-0.0502446	-0.0241729	-0.0336017	0.0629738	0.125081	0.0717983	0.0150796	-0.0303388	-0.00574563	0.015926	-0.0158298	0.0826633	0.171849	0.0299302	0.00190121	0.0315266	0.0752577	0.0248631	0.0478709	-0.0220771	0.0539266	-0.0584617	0.066879	0.0546275	0.0677404	-0.0484019	0.0271018	-0.120708	0.0492545	0.0980582	-0.136476	0.092446	-0.141637	0.0152998	-0.0131686	0.0305449	0.020069	0.13742	0.0150467	0.0365341	0.0662651	-0.0513741	-0.0188224	-0.0180567	-0.138973	-0.108558	-0.0324976	0.0597466	0.0349587	0.130056	-0.0216941	-0.00544236	0.00372924	-0.107396	-0.167294	-0.0709708	-0.0945154	-0.0639564	0.0901111	-0.0573755	-0.0761432	0.120001	0.0544635	0.0708323	-0.0211421	-0.0381441	0.0265115	-0.0249557	-0.0689946	-0.0205456	0.0803864	-0.0165292	-0.0561111	0.0179135	-0.0919679	0.0360713	0.000727476	-0.100266	-0.102438	0.0635879	-0.055452	-0.00150287	-0.133912	0.0167821	-0.026925	-0.0377339	0.0217061	0.0193944	0.0543032
cusr	-0.0122994	-0.125311	-0.0132543	0.0545033	-0.00590013	-0.079399	0.00450251	0.0015664	-0.0950589	0.0223169	-0.031277	0.0789458	0.0404433	0.0232969	-0.197275	0.0165843	0.0419038	0.105628	-0.0192321	0.00355162	-0.00214253	0.0370911	-0.161448	-0.0145907	0.0155578	0.143856	0.0147397	-0.0769707	-0.0300198	-0.0123376	0.0378461	0.047703	-0.0336521	0.000424543	0.0171972	-0.123973	-0.0877082	0.00229587	0.052235	-0.0764046	-0.0166016	0.00863927	0.0400841	-0.0936746	0.0151208	-0.00483822	-0.0154351	-0.0395276	-0.118086	-0.00636329	0.0359019	-0.050866	-0.0211064	-0.0140302	0.167209	-0.0520157	0.045012	0.0557104	0.0607298	0.179411	-0.167615	-0.0661325	0.191264	0.0196667	-0.00221903	0.212568	-0.00575822	-0.0486156	-0.0311507	0.0745063	0.0142133	0.113479	-0.0366655	-0.0526837	0.0286214	0.026569	0.177105	-0.134389	0.0863309	-0.116943	0.0262026	-0.0736612	-0.0535691	0.00546322	0.0478451	0.0424194	-0.0828728	-0.00665063	-0.0663687	-0.0943175	0.056379	-0.134367	-0.0349497	0.0442168	0.0710181	0.0174301	0.148151	0.108956	0.17188	-0.0223161
ular	-0.0113803	0.00998567	-0.0290741	-0.0667029	-0.119571	-0.0494041	-0.00128456	0.0563561	-0.0102128	-0.0330739	0.0243784	-0.0517997	-0.0477079	0.0333749	-0.10792	0.0563736	-0.0757508	0.0633416	-0.074807	0.0275617	0.0111958	-0.0701321	-0.0321539	-0.0730146	0.0281159	-0.0623324	-0.0118535	-0.097166	0.0397517	0.122103	-0.0547661	0.0557564	0.0147893	-0.0435892	-0.0835626	0.138134	0.100346	-0.102617	-0.00319694	-0.0192145	0.0232434	-0.176837	-0.00448181	0.0325377	-0.000664931	0.0419443	-0.0463566	0.0872083	0.0423485	0.107279	-0.0649435	-0.00974527	0.0100326	-0.036902	-0.0606661	-0.116746	-0.0651302	-0.0975434	-0.0479477	-0.128554	-0.0751123	-0.0322583	-0.0453679	-0.0188515	-0.135488	0.0369095	0.0216257	-0.0118281	-0.0735837	0.0138137	-0.152689	0.0878615	-0.0635129	-0.00552586	0.0366948	0.0257267	0.1029	0.0630528	-0.0838703	-0.0321149	-0.074846	-0.132361	-0.0182795	-0.0111201	-0.0010308	0.179004	-0.101968	-0.0296545	0.0504223	0.242123	0.02957	0.0448278	0.086061	-0.0279634	0.0448553	-0.0126889	-0.0619267	-0.0101104	0.0737239	-0.0448676
